810,100,39,26,1,1,2
810,100,39,26,1,1,2
810,100,39,26,1,1,2
810,100,39,26,1,1,2
810,100,39,26,1,1,2
810,100,39,26,1,1,2
810,100,39,26,1,1,2
810,100,39,26,1,1,2
810,100,39,26,1,1,2
810,100,39,26,1,1,2
